"id_location";"id_client";"code_client";"prenom";"nom";"email";"id_ville";"ville";"id_pays";"pays";"code_pays";"id_temps";"date_location";"annee";"mois";"jour";"trimestre";"id_contenu";"id_categorie_film";"id_langue_film";"acteur_principal";"date_retour";"montant"
20952;417;T417E422;TRAVIS;ESTEP;TRAVIS.ESTEP@sakilacustomer.org;16;al-Qatif;82;Saudi Arabia;"36A3";20952;2022-08-21;2022;8;21;3;20952;2;1;101;20220822;2.99
20956;418;J418E423;JEFF;EAST;JEFF.EAST@sakilacustomer.org;450;San Felipe de Puerto Plata;27;Dominican Republic;E274;20956;2022-08-01;2022;8;1;3;20956;8;1;179;20220806;0.99
20971;418;J418E423;JEFF;EAST;JEFF.EAST@sakilacustomer.org;450;San Felipe de Puerto Plata;27;Dominican Republic;E274;20971;2022-08-23;2022;8;23;3;20971;9;1;49;20220831;5.99
20973;419;C419C424;CHAD;CARBONE;CHAD.CARBONE@sakilacustomer.org;264;Katihar;44;India;CF87;20973;2022-08-02;2022;8;2;3;20973;4;1;101;20220807;4.99
20982;420;J420L425;JACOB;LANCE;JACOB.LANCE@sakilacustomer.org;155;El Monte;103;United States;C5AB;20982;2022-08-01;2022;8;1;3;20982;15;1;190;20220805;4.99
20987;420;J420L425;JACOB;LANCE;JACOB.LANCE@sakilacustomer.org;155;El Monte;103;United States;C5AB;20987;2022-08-23;2022;8;23;3;20987;14;1;47;20220828;0.99
21005;422;M422E427;MELVIN;ELLINGTON;MELVIN.ELLINGTON@sakilacustomer.org;293;Laohekou;23;China;C5FF;21005;2022-08-22;2022;8;22;3;21005;3;1;20;20220826;4.99
21010;423;A423C428;ALFRED;CASILLAS;ALFRED.CASILLAS@sakilacustomer.org;465;Sawhaj;29;Egypt;"46B4";21010;2022-08-02;2022;8;2;3;21010;10;1;137;20220807;2.99
21018;424;K424S429;KYLE;SPURLOCK;KYLE.SPURLOCK@sakilacustomer.org;468;Shanwei;23;China;C5FF;21018;2022-08-01;2022;8;1;3;21018;2;1;178;20220807;2.99
21023;424;K424S429;KYLE;SPURLOCK;KYLE.SPURLOCK@sakilacustomer.org;468;Shanwei;23;China;C5FF;21023;2022-08-20;2022;8;20;3;21023;6;1;50;20220827;3.99
21031;425;F425S430;FRANCIS;SIKES;FRANCIS.SIKES@sakilacustomer.org;452;San Juan Bautista Tuxtepec;60;Mexico;C350;21031;2022-08-23;2022;8;23;3;21031;13;1;139;20220830;6.99
21033;426;B426M431;BRADLEY;MOTLEY;BRADLEY.MOTLEY@sakilacustomer.org;418;Purnea (Purnia);44;India;CF87;21033;2022-08-01;2022;8;1;3;21033;4;1;122;20220805;1.99
21034;426;B426M431;BRADLEY;MOTLEY;BRADLEY.MOTLEY@sakilacustomer.org;418;Purnea (Purnia);44;India;CF87;21034;2022-08-02;2022;8;2;3;21034;1;1;121;20220805;0.99
21044;427;J427M432;JESUS;MCCARTNEY;JESUS.MCCARTNEY@sakilacustomer.org;189;Guaruj;15;Brazil;CD6C;21044;2022-08-01;2022;8;1;3;21044;15;1;94;20220806;5.99
21045;427;J427M432;JESUS;MCCARTNEY;JESUS.MCCARTNEY@sakilacustomer.org;189;Guaruj;15;Brazil;CD6C;21045;2022-08-01;2022;8;1;3;21045;6;1;26;20220805;4.99
21046;427;J427M432;JESUS;MCCARTNEY;JESUS.MCCARTNEY@sakilacustomer.org;189;Guaruj;15;Brazil;CD6C;21046;2022-08-02;2022;8;2;3;21046;11;1;106;20220811;5.99
21050;427;J427M432;JESUS;MCCARTNEY;JESUS.MCCARTNEY@sakilacustomer.org;189;Guaruj;15;Brazil;CD6C;21050;2022-08-22;2022;8;22;3;21050;6;1;170;20220830;3.99
21059;430;R430H435;RAY;HOULE;RAY.HOULE@sakilacustomer.org;150;Dzerzinsk;80;Russian Federation;F3B2;21059;2022-08-19;2022;8;19;3;21059;16;1;148;20220826;0.99
21061;430;R430H435;RAY;HOULE;RAY.HOULE@sakilacustomer.org;150;Dzerzinsk;80;Russian Federation;F3B2;21061;2022-08-19;2022;8;19;3;21061;4;1;163;20220827;2.99
21062;430;R430H435;RAY;HOULE;RAY.HOULE@sakilacustomer.org;150;Dzerzinsk;80;Russian Federation;F3B2;21062;2022-08-20;2022;8;20;3;21062;14;1;87;20220830;5.99
21065;431;J431F436;JOEL;FRANCISCO;JOEL.FRANCISCO@sakilacustomer.org;501;Sucre;14;Bolivia;"1CB7";21065;2022-08-01;2022;8;1;3;21065;16;1;193;20220805;4.99
21066;431;J431F436;JOEL;FRANCISCO;JOEL.FRANCISCO@sakilacustomer.org;501;Sucre;14;Bolivia;"1CB7";21066;2022-08-02;2022;8;2;3;21066;13;1;26;20220811;6.99
21067;431;J431F436;JOEL;FRANCISCO;JOEL.FRANCISCO@sakilacustomer.org;501;Sucre;14;Bolivia;"1CB7";21067;2022-08-16;2022;8;16;3;21067;2;1;85;20220818;2.99
21068;431;J431F436;JOEL;FRANCISCO;JOEL.FRANCISCO@sakilacustomer.org;501;Sucre;14;Bolivia;"1CB7";21068;2022-08-18;2022;8;18;3;21068;5;1;169;20220825;6.99
21078;433;D433B438;DON;BONE;DON.BONE@sakilacustomer.org;351;Naala-Porto;63;Mozambique;"82F8";21078;2022-08-01;2022;8;1;3;21078;6;1;43;20220808;4.99
21083;433;D433B438;DON;BONE;DON.BONE@sakilacustomer.org;351;Naala-Porto;63;Mozambique;"82F8";21083;2022-08-21;2022;8;21;3;21083;13;1;14;20220822;4.99
21092;434;E434T439;EDDIE;TOMLIN;EDDIE.TOMLIN@sakilacustomer.org;391;Ozamis;75;Philippines;EEF5;21092;2022-08-19;2022;8;19;3;21092;9;1;156;20220827;9.99
21096;434;E434T439;EDDIE;TOMLIN;EDDIE.TOMLIN@sakilacustomer.org;391;Ozamis;75;Philippines;EEF5;21096;2022-08-22;2022;8;22;3;21096;5;1;4;20220825;4.99
21097;435;R435S440;RICKY;SHELBY;RICKY.SHELBY@sakilacustomer.org;249;Junan;23;China;C5FF;21097;2022-08-02;2022;8;2;3;21097;15;1;3;20220811;6.99
21098;435;R435S440;RICKY;SHELBY;RICKY.SHELBY@sakilacustomer.org;249;Junan;23;China;C5FF;21098;2022-08-02;2022;8;2;3;21098;5;1;178;20220803;2.99
21101;435;R435S440;RICKY;SHELBY;RICKY.SHELBY@sakilacustomer.org;249;Junan;23;China;C5FF;21101;2022-08-17;2022;8;17;3;21101;1;1;137;20220819;0.99
21110;436;T436Q441;TROY;QUIGLEY;TROY.QUIGLEY@sakilacustomer.org;565;Vancouver;20;Canada;"317E";21110;2022-08-17;2022;8;17;3;21110;7;1;123;20220823;4.99
21117;436;T436Q441;TROY;QUIGLEY;TROY.QUIGLEY@sakilacustomer.org;565;Vancouver;20;Canada;"317E";21117;2022-08-20;2022;8;20;3;21117;13;1;19;20220827;5.99
21123;437;R437N442;RANDALL;NEUMANN;RANDALL.NEUMANN@sakilacustomer.org;290;La Romana;27;Dominican Republic;E274;21123;2022-08-18;2022;8;18;3;21123;16;1;144;20220826;8.99
21129;438;B438L443;BARRY;LOVELACE;BARRY.LOVELACE@sakilacustomer.org;272;Kitwe;109;Zambia;"15AF";21129;2022-08-01;2022;8;1;3;21129;5;1;146;20220802;4.99
21130;438;B438L443;BARRY;LOVELACE;BARRY.LOVELACE@sakilacustomer.org;272;Kitwe;109;Zambia;"15AF";21130;2022-08-17;2022;8;17;3;21130;10;1;34;20220824;4.99
21137;439;A439F444;ALEXANDER;FENNELL;ALEXANDER.FENNELL@sakilacustomer.org;70;Bergamo;49;Italy;"1E74";21137;2022-08-01;2022;8;1;3;21137;11;1;13;20220809;1.99
21142;439;A439F444;ALEXANDER;FENNELL;ALEXANDER.FENNELL@sakilacustomer.org;70;Bergamo;49;Italy;"1E74";21142;2022-08-18;2022;8;18;3;21142;12;1;1;20220824;2.99
21146;439;A439F444;ALEXANDER;FENNELL;ALEXANDER.FENNELL@sakilacustomer.org;70;Bergamo;49;Italy;"1E74";21146;2022-08-21;2022;8;21;3;21146;12;1;103;20220830;5.99
21153;440;B440C445;BERNARD;COLBY;BERNARD.COLBY@sakilacustomer.org;144;Dhule (Dhulia);44;India;CF87;21153;2022-08-19;2022;8;19;3;21153;1;1;53;20220820;0.99
21165;441;M441C446;MARIO;CHEATHAM;MARIO.CHEATHAM@sakilacustomer.org;59;Batna;2;Algeria;"3289";21165;2022-08-21;2022;8;21;3;21165;7;1;43;20220830;4.99
21171;442;L442B447;LEROY;BUSTAMANTE;LEROY.BUSTAMANTE@sakilacustomer.org;540;Tongliao;23;China;C5FF;21171;2022-08-19;2022;8;19;3;21171;11;1;48;20220825;7.99
21172;442;L442B447;LEROY;BUSTAMANTE;LEROY.BUSTAMANTE@sakilacustomer.org;540;Tongliao;23;China;C5FF;21172;2022-08-21;2022;8;21;3;21172;6;1;24;20220823;0.99
21174;442;L442B447;LEROY;BUSTAMANTE;LEROY.BUSTAMANTE@sakilacustomer.org;540;Tongliao;23;China;C5FF;21174;2022-08-21;2022;8;21;3;21174;1;1;191;20220822;0.99
21186;444;M444H449;MARCUS;HIDALGO;MARCUS.HIDALGO@sakilacustomer.org;530;Tartu;30;Estonia;A63D;21186;2022-08-01;2022;8;1;3;21186;15;1;75;20220808;4.99
21190;444;M444H449;MARCUS;HIDALGO;MARCUS.HIDALGO@sakilacustomer.org;530;Tartu;30;Estonia;A63D;21190;2022-08-17;2022;8;17;3;21190;5;1;175;20220818;4.99
21191;444;M444H449;MARCUS;HIDALGO;MARCUS.HIDALGO@sakilacustomer.org;530;Tartu;30;Estonia;A63D;21191;2022-08-17;2022;8;17;3;21191;8;1;105;20220826;6.99
21193;444;M444H449;MARCUS;HIDALGO;MARCUS.HIDALGO@sakilacustomer.org;530;Tartu;30;Estonia;A63D;21193;2022-08-19;2022;8;19;3;21193;13;1;22;20220820;2.99
21195;444;M444H449;MARCUS;HIDALGO;MARCUS.HIDALGO@sakilacustomer.org;530;Tartu;30;Estonia;A63D;21195;2022-08-20;2022;8;20;3;21195;16;1;60;20220824;2.99
21202;445;M445F450;MICHEAL;FORMAN;MICHEAL.FORMAN@sakilacustomer.org;161;Escobar;6;Argentina;E7F8;21202;2022-08-02;2022;8;2;3;21202;15;1;131;20220811;9.99
21213;445;M445F450;MICHEAL;FORMAN;MICHEAL.FORMAN@sakilacustomer.org;161;Escobar;6;Argentina;E7F8;21213;2022-08-23;2022;8;23;3;21213;7;1;60;20220828;2.99
21214;446;T446C451;THEODORE;CULP;THEODORE.CULP@sakilacustomer.org;554;Uluberia;44;India;CF87;21214;2022-08-02;2022;8;2;3;21214;14;1;164;20220806;3.99
21218;446;T446C451;THEODORE;CULP;THEODORE.CULP@sakilacustomer.org;554;Uluberia;44;India;CF87;21218;2022-08-23;2022;8;23;3;21218;4;1;169;20220829;0.99
21226;447;C447B452;CLIFFORD;BOWENS;CLIFFORD.BOWENS@sakilacustomer.org;352;Nabereznyje Telny;80;Russian Federation;F3B2;21226;2022-08-20;2022;8;20;3;21226;12;1;12;20220825;4.99
21229;447;C447B452;CLIFFORD;BOWENS;CLIFFORD.BOWENS@sakilacustomer.org;352;Nabereznyje Telny;80;Russian Federation;F3B2;21229;2022-08-23;2022;8;23;3;21229;10;1;34;20220826;4.99
21233;448;M448B453;MIGUEL;BETANCOURT;MIGUEL.BETANCOURT@sakilacustomer.org;160;Erlangen;38;Germany;C00E;21233;2022-08-18;2022;8;18;3;21233;12;1;48;20220823;2.99
21245;449;O449A454;OSCAR;AQUINO;OSCAR.AQUINO@sakilacustomer.org;481;Sirjan;46;Iran;"37F2";21245;2022-08-18;2022;8;18;3;21245;15;1;176;20220825;4.99
21248;450;J450R455;JAY;ROBB;JAY.ROBB@sakilacustomer.org;509;Surakarta;45;Indonesia;"9F5D";21248;2022-08-02;2022;8;2;3;21248;14;1;56;20220810;3.99
21251;450;J450R455;JAY;ROBB;JAY.ROBB@sakilacustomer.org;509;Surakarta;45;Indonesia;"9F5D";21251;2022-08-20;2022;8;20;3;21251;4;1;59;20220821;0.99
21253;450;J450R455;JAY;ROBB;JAY.ROBB@sakilacustomer.org;509;Surakarta;45;Indonesia;"9F5D";21253;2022-08-21;2022;8;21;3;21253;7;1;40;20220822;4.99
21256;450;J450R455;JAY;ROBB;JAY.ROBB@sakilacustomer.org;509;Surakarta;45;Indonesia;"9F5D";21256;2022-08-22;2022;8;22;3;21256;6;1;153;20220824;4.99
21261;451;J451R456;JIM;REA;JIM.REA@sakilacustomer.org;154;El Fuerte;60;Mexico;C350;21261;2022-08-02;2022;8;2;3;21261;11;1;90;20220808;6.99
21273;452;T452M457;TOM;MILNER;TOM.MILNER@sakilacustomer.org;3;Abu Dhabi;101;United Arab Emirates;"6B40";21273;2022-08-17;2022;8;17;3;21273;9;1;114;20220825;4.99
21274;452;T452M457;TOM;MILNER;TOM.MILNER@sakilacustomer.org;3;Abu Dhabi;101;United Arab Emirates;"6B40";21274;2022-08-17;2022;8;17;3;21274;10;1;173;20220826;3.99
21278;452;T452M457;TOM;MILNER;TOM.MILNER@sakilacustomer.org;3;Abu Dhabi;101;United Arab Emirates;"6B40";21278;2022-08-20;2022;8;20;3;21278;11;1;87;20220829;3.99
21285;453;C453M458;CALVIN;MARTEL;CALVIN.MARTEL@sakilacustomer.org;326;Maracabo;104;Venezuela;"910F";21285;2022-08-21;2022;8;21;3;21285;13;1;125;20220830;2.99
21290;453;C453M458;CALVIN;MARTEL;CALVIN.MARTEL@sakilacustomer.org;326;Maracabo;104;Venezuela;"910F";21290;2022-08-23;2022;8;23;3;21290;11;1;150;20220831;4.99
21293;454;A454G459;ALEX;GRESHAM;ALEX.GRESHAM@sakilacustomer.org;556;Uruapan;60;Mexico;C350;21293;2022-08-20;2022;8;20;3;21293;15;1;79;20220829;8.99
21307;455;J455W460;JON;WILES;JON.WILES@sakilacustomer.org;153;El Alto;14;Bolivia;"1CB7";21307;2022-08-20;2022;8;20;3;21307;4;1;189;20220825;4.99
21309;455;J455W460;JON;WILES;JON.WILES@sakilacustomer.org;153;El Alto;14;Bolivia;"1CB7";21309;2022-08-21;2022;8;21;3;21309;13;1;175;20220824;4.99
21314;456;R456R461;RONNIE;RICKETTS;RONNIE.RICKETTS@sakilacustomer.org;600;Ziguinchor;83;Senegal;"0787";21314;2022-08-19;2022;8;19;3;21314;8;1;138;20220827;8.99
21322;457;B457G462;BILL;GAVIN;BILL.GAVIN@sakilacustomer.org;435;Rockford;103;United States;C5AB;21322;2022-08-17;2022;8;17;3;21322;7;1;6;20220820;4.99
21325;457;B457G462;BILL;GAVIN;BILL.GAVIN@sakilacustomer.org;435;Rockford;103;United States;C5AB;21325;2022-08-19;2022;8;19;3;21325;10;1;132;20220825;2.99
21329;457;B457G462;BILL;GAVIN;BILL.GAVIN@sakilacustomer.org;435;Rockford;103;United States;C5AB;21329;2022-08-22;2022;8;22;3;21329;7;1;13;20220830;3.99
21331;458;L458D463;LLOYD;DOWD;LLOYD.DOWD@sakilacustomer.org;532;Tegal;45;Indonesia;"9F5D";21331;2022-08-17;2022;8;17;3;21331;15;1;97;20220820;2.99
21336;458;L458D463;LLOYD;DOWD;LLOYD.DOWD@sakilacustomer.org;532;Tegal;45;Indonesia;"9F5D";21336;2022-08-21;2022;8;21;3;21336;9;1;170;20220829;4.99
21339;459;T459C464;TOMMY;COLLAZO;TOMMY.COLLAZO@sakilacustomer.org;423;Qomsheh;46;Iran;"37F2";21339;2022-08-01;2022;8;1;3;21339;11;1;149;20220803;4.99
21340;459;T459C464;TOMMY;COLLAZO;TOMMY.COLLAZO@sakilacustomer.org;423;Qomsheh;46;Iran;"37F2";21340;2022-08-01;2022;8;1;3;21340;4;1;85;20220810;7.99
21347;459;T459C464;TOMMY;COLLAZO;TOMMY.COLLAZO@sakilacustomer.org;423;Qomsheh;46;Iran;"37F2";21347;2022-08-22;2022;8;22;3;21347;9;1;192;20220828;5.99
21360;460;L460B465;LEON;BOSTIC;LEON.BOSTIC@sakilacustomer.org;170;Florencia;24;Colombia;"4FC6";21360;2022-08-22;2022;8;22;3;21360;8;1;113;20220828;3.99
21364;461;D461B466;DEREK;BLAKELY;DEREK.BLAKELY@sakilacustomer.org;182;Gingoog;75;Philippines;EEF5;21364;2022-08-02;2022;8;2;3;21364;8;1;181;20220808;0.99
21367;461;D461B466;DEREK;BLAKELY;DEREK.BLAKELY@sakilacustomer.org;182;Gingoog;75;Philippines;EEF5;21367;2022-08-19;2022;8;19;3;21367;15;1;114;20220820;2.99
21371;461;D461B466;DEREK;BLAKELY;DEREK.BLAKELY@sakilacustomer.org;182;Gingoog;75;Philippines;EEF5;21371;2022-08-22;2022;8;22;3;21371;10;1;27;20220827;4.99
21373;461;D461B466;DEREK;BLAKELY;DEREK.BLAKELY@sakilacustomer.org;182;Gingoog;75;Philippines;EEF5;21373;2022-08-22;2022;8;22;3;21373;14;1;125;20220825;2.99
21380;462;W462S467;WARREN;SHERROD;WARREN.SHERROD@sakilacustomer.org;558;Usolje-Sibirskoje;80;Russian Federation;F3B2;21380;2022-08-18;2022;8;18;3;21380;10;1;68;20220820;0.99
21389;463;D463P468;DARRELL;POWER;DARRELL.POWER@sakilacustomer.org;196;Halifax;20;Canada;"317E";21389;2022-08-01;2022;8;1;3;21389;8;1;163;20220805;0.99
21392;463;D463P468;DARRELL;POWER;DARRELL.POWER@sakilacustomer.org;196;Halifax;20;Canada;"317E";21392;2022-08-18;2022;8;18;3;21392;6;1;77;20220825;6.99
21393;463;D463P468;DARRELL;POWER;DARRELL.POWER@sakilacustomer.org;196;Halifax;20;Canada;"317E";21393;2022-08-19;2022;8;19;3;21393;10;1;168;20220823;2.99
21395;463;D463P468;DARRELL;POWER;DARRELL.POWER@sakilacustomer.org;196;Halifax;20;Canada;"317E";21395;2022-08-21;2022;8;21;3;21395;4;1;15;20220822;0.99
21397;463;D463P468;DARRELL;POWER;DARRELL.POWER@sakilacustomer.org;196;Halifax;20;Canada;"317E";21397;2022-08-22;2022;8;22;3;21397;2;1;5;20220830;7.99
21401;464;J464K469;JEROME;KENYON;JEROME.KENYON@sakilacustomer.org;428;Rancagua;22;Chile;EAF9;21401;2022-08-22;2022;8;22;3;21401;11;1;157;20220828;6.99
21409;465;F465G470;FLOYD;GANDY;FLOYD.GANDY@sakilacustomer.org;595;Zapopan;60;Mexico;C350;21409;2022-08-18;2022;8;18;3;21409;13;1;182;20220821;4.99
21412;465;F465G470;FLOYD;GANDY;FLOYD.GANDY@sakilacustomer.org;595;Zapopan;60;Mexico;C350;21412;2022-08-23;2022;8;23;3;21412;9;1;81;20220828;4.99
21425;467;A467D472;ALVIN;DELOACH;ALVIN.DELOACH@sakilacustomer.org;129;Cuauhtmoc;60;Mexico;C350;21425;2022-08-17;2022;8;17;3;21425;4;1;96;20220818;4.99
21427;467;A467D472;ALVIN;DELOACH;ALVIN.DELOACH@sakilacustomer.org;129;Cuauhtmoc;60;Mexico;C350;21427;2022-08-18;2022;8;18;3;21427;12;1;11;20220826;9.99
21430;467;A467D472;ALVIN;DELOACH;ALVIN.DELOACH@sakilacustomer.org;129;Cuauhtmoc;60;Mexico;C350;21430;2022-08-21;2022;8;21;3;21430;3;1;147;20220822;0.99
21436;468;T468C473;TIM;CARY;TIM.CARY@sakilacustomer.org;78;Bijapur;44;India;CF87;21436;2022-08-17;2022;8;17;3;21436;3;1;53;20220826;6.99
21438;468;T468C473;TIM;CARY;TIM.CARY@sakilacustomer.org;78;Bijapur;44;India;CF87;21438;2022-08-19;2022;8;19;3;21438;2;1;160;20220823;0.99
21443;468;T468C473;TIM;CARY;TIM.CARY@sakilacustomer.org;78;Bijapur;44;India;CF87;21443;2022-08-21;2022;8;21;3;21443;6;1;160;20220830;9.99
21446;468;T468C473;TIM;CARY;TIM.CARY@sakilacustomer.org;78;Bijapur;44;India;CF87;21446;2022-08-23;2022;8;23;3;21446;6;1;24;20220826;2.99
21448;469;W469B474;WESLEY;BULL;WESLEY.BULL@sakilacustomer.org;388;Ourense (Orense);87;Spain;C7D4;21448;2022-08-01;2022;8;1;3;21448;10;1;150;20220808;4.99
21449;469;W469B474;WESLEY;BULL;WESLEY.BULL@sakilacustomer.org;388;Ourense (Orense);87;Spain;C7D4;21449;2022-08-01;2022;8;1;3;21449;11;1;60;20220806;4.99
21451;469;W469B474;WESLEY;BULL;WESLEY.BULL@sakilacustomer.org;388;Ourense (Orense);87;Spain;C7D4;21451;2022-08-01;2022;8;1;3;21451;9;1;21;20220804;2.99
21452;469;W469B474;WESLEY;BULL;WESLEY.BULL@sakilacustomer.org;388;Ourense (Orense);87;Spain;C7D4;21452;2022-08-02;2022;8;2;3;21452;13;1;117;20220805;0.99
21454;469;W469B474;WESLEY;BULL;WESLEY.BULL@sakilacustomer.org;388;Ourense (Orense);87;Spain;C7D4;21454;2022-08-18;2022;8;18;3;21454;15;1;19;20220827;4.99
21455;469;W469B474;WESLEY;BULL;WESLEY.BULL@sakilacustomer.org;388;Ourense (Orense);87;Spain;C7D4;21455;2022-08-18;2022;8;18;3;21455;8;1;120;20220823;6.99
21460;469;W469B474;WESLEY;BULL;WESLEY.BULL@sakilacustomer.org;388;Ourense (Orense);87;Spain;C7D4;21460;2022-08-23;2022;8;23;3;21460;4;1;74;20220825;4.99
21461;469;W469B474;WESLEY;BULL;WESLEY.BULL@sakilacustomer.org;388;Ourense (Orense);87;Spain;C7D4;21461;2022-08-23;2022;8;23;3;21461;11;1;171;20220901;9.99
21481;471;D471S476;DEAN;SAUER;DEAN.SAUER@sakilacustomer.org;244;Johannesburg;85;South Africa;"1251";21481;2022-08-21;2022;8;21;3;21481;15;1;163;20220827;5.99
21487;472;G472R477;GREG;ROBINS;GREG.ROBINS@sakilacustomer.org;359;Nam Dinh;105;Vietnam;"19D2";21487;2022-08-01;2022;8;1;3;21487;9;1;130;20220802;0.99
21491;472;G472R477;GREG;ROBINS;GREG.ROBINS@sakilacustomer.org;359;Nam Dinh;105;Vietnam;"19D2";21491;2022-08-21;2022;8;21;3;21491;6;1;166;20220827;4.99
21495;472;G472R477;GREG;ROBINS;GREG.ROBINS@sakilacustomer.org;359;Nam Dinh;105;Vietnam;"19D2";21495;2022-08-22;2022;8;22;3;21495;4;1;133;20220825;2.99
21503;473;J473O478;JORGE;OLIVARES;JORGE.OLIVARES@sakilacustomer.org;301;Lhokseumawe;45;Indonesia;"9F5D";21503;2022-08-21;2022;8;21;3;21503;16;1;62;20220822;0.99
21506;473;J473O478;JORGE;OLIVARES;JORGE.OLIVARES@sakilacustomer.org;301;Lhokseumawe;45;Indonesia;"9F5D";21506;2022-08-21;2022;8;21;3;21506;12;1;10;20220826;4.99
21510;474;D474G479;DUSTIN;GILLETTE;DUSTIN.GILLETTE@sakilacustomer.org;158;Emmen;67;Netherlands;ABA5;21510;2022-08-01;2022;8;1;3;21510;14;1;131;20220807;5.99
21512;474;D474G479;DUSTIN;GILLETTE;DUSTIN.GILLETTE@sakilacustomer.org;158;Emmen;67;Netherlands;ABA5;21512;2022-08-02;2022;8;2;3;21512;11;1;85;20220803;2.99
21518;474;D474G479;DUSTIN;GILLETTE;DUSTIN.GILLETTE@sakilacustomer.org;158;Emmen;67;Netherlands;ABA5;21518;2022-08-18;2022;8;18;3;21518;5;1;171;20220827;4.99
21519;474;D474G479;DUSTIN;GILLETTE;DUSTIN.GILLETTE@sakilacustomer.org;158;Emmen;67;Netherlands;ABA5;21519;2022-08-21;2022;8;21;3;21519;1;1;189;20220825;0.99
21527;475;P475C480;PEDRO;CHESTNUT;PEDRO.CHESTNUT@sakilacustomer.org;385;ostka;100;Ukraine;"0B82";21527;2022-08-22;2022;8;22;3;21527;9;1;28;20220827;1.99
21534;476;D476B481;DERRICK;BOURQUE;DERRICK.BOURQUE@sakilacustomer.org;179;Gatineau;20;Canada;"317E";21534;2022-08-22;2022;8;22;3;21534;3;1;190;20220823;0.99
21536;477;D477P482;DAN;PAINE;DAN.PAINE@sakilacustomer.org;500;Stockport;102;United Kingdom;"672B";21536;2022-08-02;2022;8;2;3;21536;2;1;96;20220806;0.99
21538;477;D477P482;DAN;PAINE;DAN.PAINE@sakilacustomer.org;500;Stockport;102;United Kingdom;"672B";21538;2022-08-19;2022;8;19;3;21538;1;1;72;20220826;0.99
21542;478;L478L483;LEWIS;LYMAN;LEWIS.LYMAN@sakilacustomer.org;36;Ashqelon;48;Israel;"8637";21542;2022-08-17;2022;8;17;3;21542;6;1;196;20220820;2.99
21544;478;L478L483;LEWIS;LYMAN;LEWIS.LYMAN@sakilacustomer.org;36;Ashqelon;48;Israel;"8637";21544;2022-08-20;2022;8;20;3;21544;4;1;88;20220823;4.99
21574;481;H481D486;HERMAN;DEVORE;HERMAN.DEVORE@sakilacustomer.org;347;Mwanza;93;Tanzania;"43E4";21574;2022-08-21;2022;8;21;3;21574;1;1;133;20220824;0.99
21580;482;M482C487;MAURICE;CRAWLEY;MAURICE.CRAWLEY@sakilacustomer.org;125;Coatzacoalcos;60;Mexico;C350;21580;2022-08-21;2022;8;21;3;21580;9;1;183;20220823;0.99
21591;483;V483C488;VERNON;CHAPA;VERNON.CHAPA@sakilacustomer.org;142;Denizli;97;Turkey;"2C55";21591;2022-08-19;2022;8;19;3;21591;3;1;26;20220826;2.99
21608;486;G486T491;GLEN;TALBERT;GLEN.TALBERT@sakilacustomer.org;4;Acua;60;Mexico;C350;21608;2022-08-02;2022;8;2;3;21608;9;1;60;20220809;4.99
21611;486;G486T491;GLEN;TALBERT;GLEN.TALBERT@sakilacustomer.org;4;Acua;60;Mexico;C350;21611;2022-08-19;2022;8;19;3;21611;8;1;154;20220828;4.99
21615;487;H487P492;HECTOR;POINDEXTER;HECTOR.POINDEXTER@sakilacustomer.org;408;Pjatigorsk;80;Russian Federation;F3B2;21615;2022-08-01;2022;8;1;3;21615;13;1;192;20220804;2.99
21624;487;H487P492;HECTOR;POINDEXTER;HECTOR.POINDEXTER@sakilacustomer.org;408;Pjatigorsk;80;Russian Federation;F3B2;21624;2022-08-20;2022;8;20;3;21624;1;1;146;20220828;7.99
21628;488;S488M493;SHANE;MILLARD;SHANE.MILLARD@sakilacustomer.org;288;La Paz;60;Mexico;C350;21628;2022-08-17;2022;8;17;3;21628;7;1;186;20220823;3.99
21632;488;S488M493;SHANE;MILLARD;SHANE.MILLARD@sakilacustomer.org;288;La Paz;60;Mexico;C350;21632;2022-08-22;2022;8;22;3;21632;1;1;19;20220827;0.99
21647;490;S490M495;SAM;MCDUFFIE;SAM.MCDUFFIE@sakilacustomer.org;487;Sogamoso;24;Colombia;"4FC6";21647;2022-08-17;2022;8;17;3;21647;8;1;151;20220819;2.99
21648;490;S490M495;SAM;MCDUFFIE;SAM.MCDUFFIE@sakilacustomer.org;487;Sogamoso;24;Colombia;"4FC6";21648;2022-08-21;2022;8;21;3;21648;7;1;2;20220827;4.99
21655;491;R491M496;RICK;MATTOX;RICK.MATTOX@sakilacustomer.org;337;Mit Ghamr;29;Egypt;"46B4";21655;2022-08-17;2022;8;17;3;21655;7;1;100;20220819;4.99
21665;493;B493H498;BRENT;HARKINS;BRENT.HARKINS@sakilacustomer.org;504;Sultanbeyli;97;Turkey;"2C55";21665;2022-08-20;2022;8;20;3;21665;11;1;110;20220823;2.99
21666;493;B493H498;BRENT;HARKINS;BRENT.HARKINS@sakilacustomer.org;504;Sultanbeyli;97;Turkey;"2C55";21666;2022-08-20;2022;8;20;3;21666;13;1;36;20220827;6.99
21669;493;B493H498;BRENT;HARKINS;BRENT.HARKINS@sakilacustomer.org;504;Sultanbeyli;97;Turkey;"2C55";21669;2022-08-22;2022;8;22;3;21669;10;1;59;20220828;0.99
